"canada have?","284","largestCity","Canada","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?num WHERE { Canada largestCity ?city . ?city populationTotal ?num }","How many inhabitants does the largest city in Canada have?","","",""
"capital of","256","capital","Australia","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?num WHERE { Australia capital ?x . ?x populationTotal ?num }","How many people live in the capital of Australia?","","",""
"capital of","317","capital","Cameroon","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Cameroon capital ?uri }","What is the capital of Cameroon?","","",""
"capital of","380","capital","Canada","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Canada capital ?uri }","What is the capital of Canada?","","",""
"capital of","285","capital","French_Polynesia","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { French_Polynesia capital ?x . ?x mayor ?uri }","Who is the mayor of the capital of French Polynesia?","","",""
"capitals of","55","country","Himalayas","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Himalayas> <http://dbpedia.org/ontology/country> ?country . ?country <http://dbpedia.org/ontology/capital> ?uri }","Give me the capitals of all countries that the Himalayas run through.","","",""
"captain america?","19","creator","Captain_America","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Captain_America creator ?uri }","Who created the comic Captain America?","","",""
"captain america?","19","creator","Captain_America","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Captain_America creator ?uri }","Who created the comic Captain America?","","",""
"carbs does","83","carbs","Peanut_butter","SELECT DISTINCT ?carbs WHERE { <http://dbpedia.org/resource/Peanut_butter> <http://dbpedia.org/property/carbs> ?carbs }","How much carbs does peanut butter have?","","",""
"carbs does","83","carbs","Peanut_butter","SELECT DISTINCT ?carbs WHERE { <http://dbpedia.org/resource/Peanut_butter> <http://dbpedia.org/property/carbs> ?carbs }","How much carbs does peanut butter have?","","",""
"carolina reaper?","242","origin","Carolina_Reaper","PREFIX  <http://dbpedia.org/ontology/>PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?uri WHERE { dbr:Carolina_Reaper origin ?uri}","Where is the origin of Carolina reaper?","","",""
"carolina reaper?","242","origin","Carolina_Reaper","PREFIX  <http://dbpedia.org/ontology/>PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?uri WHERE { dbr:Carolina_Reaper origin ?uri}","Where is the origin of Carolina reaper?","","",""
"carrot cake?","199","ingredient","Carrot_cake","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Carrot_cake ingredient ?uri }","Which ingredients do I need for carrot cake?","","",""
"carrot cake?","199","ingredient","Carrot_cake","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Carrot_cake ingredient ?uri }","Which ingredients do I need for carrot cake?","","",""
"caves have","30","entranceCount","Cave","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Cave> $ <http://dbpedia.org/property/entranceCount> ?entrance FILTER ( ?entrance > 3 ) }","Which caves have more than 3 entrances?","","",""
"cfa franc?","147","currency","West_African_CFA_franc","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/West_African_CFA_franc> }","In which countries can you pay using the West African CFA franc?","","",""
"cfa franc?","147","currency","West_African_CFA_franc","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/West_African_CFA_franc> }","In which countries can you pay using the West African CFA franc?","","",""
"cfa franc?","147","-","-","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/West_African_CFA_franc> }","In which countries can you pay using the West African CFA franc?","","",""
"cfa franc?","147","currency","West_African_CFA_franc","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/West_African_CFA_franc> }","In which countries can you pay using the West African CFA franc?","","",""
"cfa franc?","147","currency","West_African_CFA_franc","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/West_African_CFA_franc> }","In which countries can you pay using the West African CFA franc?","","",""
"chagall a","104","ethnicity","Jewish@en","ASK WHERE { <http://dbpedia.org/resource/Marc_Chagall> <http://dbpedia.org/property/ethnicity> ""Jewish""@en }","Was Marc Chagall a jew?","","",""
"chancellors of","78","office","Chancellor_of_Germany","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> { ?uri <http://dbpedia.org/ontology/office> ""Chancellor of Germany"" } UNION { ?uri <http://dbpedia.org/property/office> <http://dbpedia.org/resource/Chancellor_of_Germany> } }","Give me all federal chancellors of Germany.","","",""
"chancellors of","78","office","Chancellor_of_Germany","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> { ?uri <http://dbpedia.org/ontology/office> ""Chancellor of Germany"" } UNION { ?uri <http://dbpedia.org/property/office> <http://dbpedia.org/resource/Chancellor_of_Germany> } }","Give me all federal chancellors of Germany.","","",""
"chicago bulls?","186","draftTeam","Chicago_Bulls","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> $ <http://dbpedia.org/ontology/weight> ?num { ?uri <http://dbpedia.org/property/team> <http://dbpedia.org/resource/Chicago_Bulls> } UNION { ?uri <http://dbpedia.org/property/draftTeam> <http://dbpedia.org/resource/Chicago_Bulls> } UNION { ?uri <http://dbpedia.org/ontology/draftTeam> <http://dbpedia.org/resource/Chicago_Bulls> } } ORDER BY DESC(?num) OFFSET 0 LIMIT 1","Who is the heaviest player of the Chicago Bulls?","","",""
"chile route","366","routeEnd","Chile_Route_68","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Chile_Route_68 routeEnd ?uri }","In which city does the Chile Route 68 end?","","",""
"chile route","366","routeEnd","Chile_Route_68","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Chile_Route_68 routeEnd ?uri }","In which city does the Chile Route 68 end?","","",""
"china serve?","8","targetAirport","Air_China","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Air_China targetAirport ?uri }","Which airports does Air China serve?","","",""
"china serve?","8","targetAirport","Air_China","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Air_China targetAirport ?uri }","Which airports does Air China serve?","","",""
"chip cookie?","293","ingredient","Chocolate_chip_cookie","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Chocolate_chip_cookie ingredient ?uri }","What is in a chocolate chip cookie?","","",""
"chip cookie?","293","ingredient","Chocolate_chip_cookie","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Chocolate_chip_cookie ingredient ?uri }","What is in a chocolate chip cookie?","","",""
"chip cookie?","293","ingredient","Chocolate_chip_cookie","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Chocolate_chip_cookie ingredient ?uri }","What is in a chocolate chip cookie?","","",""
"chocolate chip","293","ingredient","Chocolate_chip_cookie","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Chocolate_chip_cookie ingredient ?uri }","What is in a chocolate chip cookie?","","",""
"chocolate chip","293","ingredient","Chocolate_chip_cookie","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Chocolate_chip_cookie ingredient ?uri }","What is in a chocolate chip cookie?","","",""
"chocolate chip","293","ingredient","Chocolate_chip_cookie","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Chocolate_chip_cookie ingredient ?uri }","What is in a chocolate chip cookie?","","",""
"cities does","246","city","-","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Weser city ?uri }","Which cities does the Weser flow through?","","",""
"cities does","246","city","Weser","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Weser city ?uri }","Which cities does the Weser flow through?","","",""
"city ?","217","populationTotal","Mexico_City","PREFIX  <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?Mexico_City WHERE { dbr:Mexico_City populationTotal ?Mexico_City }","How much is the population of mexico city ?","","",""
"city also","166","-","-","ASK WHERE { <http://dbpedia.org/resource/Egypt> <http://dbpedia.org/ontology/largestCity> ?large $ <http://dbpedia.org/ontology/capital> ?capital FILTER ( ?large = ?capital ) }","Is Egypts largest city also its capital?","","",""
"city are","404","type","City","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { Headquarters_of_the_United_Nations location ?uri . ?uri rdf:type City }","In which city are the headquarters of the United Nations?","","",""
"city are","364","headquarter","Secret_Intelligence_Service","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { Secret_Intelligence_Service headquarter ?uri . ?uri country United_Kingdom }","In which UK city are the headquarters of the MI6?","","",""
"city are","404","location","Headquarters_of_the_United_Nations","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { Headquarters_of_the_United_Nations location ?uri . ?uri rdf:type City }","In which city are the headquarters of the United Nations?","","",""
"city are","364","headquarter","Secret_Intelligence_Service","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { Secret_Intelligence_Service headquarter ?uri . ?uri country United_Kingdom }","In which UK city are the headquarters of the MI6?","","",""
"city are","404","location","Headquarters_of_the_United_Nations","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { Headquarters_of_the_United_Nations location ?uri . ?uri rdf:type City }","In which city are the headquarters of the United Nations?","","",""
"city are","364","country","United_Kingdom","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { Secret_Intelligence_Service headquarter ?uri . ?uri country United_Kingdom }","In which UK city are the headquarters of the MI6?","","",""
"city are","404","location","Headquarters_of_the_United_Nations","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { Headquarters_of_the_United_Nations location ?uri . ?uri rdf:type City }","In which city are the headquarters of the United Nations?","","",""
"city did","292","type","Town","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { Nikos_Kazantzakis deathPlace ?uri . ?uri rdf:type Town }","In which city did Nikos Kazantzakis die?","","",""
"city did","399","type","City","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { John_F._Kennedy deathPlace ?uri . ?uri rdf:type City }","In which city did John F. Kennedy die?","","",""
"city does","366","routeEnd","Chile_Route_68","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Chile_Route_68 routeEnd ?uri }","In which city does the Chile Route 68 end?","","",""
"city does","377","type","City","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type City . Sylvester_Stallone residence ?uri }","In which city does Sylvester Stallone live?","","",""
"city does","366","routeEnd","Chile_Route_68","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Chile_Route_68 routeEnd ?uri }","In which city does the Chile Route 68 end?","","",""
"city has","279","type","City","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type City $ populationTotal ?pop } ORDER BY DESC(?pop) OFFSET 0 LIMIT 1","Which city has the most inhabitants?","","",""
"city in","189","largestCity","United_States","PREFIX  <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT ?lcity WHERE { dbr:United_States largestCity ?lcity }","What is the largest city in america?","","",""
"city in","301","largestCity","Australia","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Australia largestCity ?uri }","What is the largest city in Australia?","","",""
"city in","284","largestCity","Canada","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?num WHERE { Canada largestCity ?city . ?city populationTotal ?num }","How many inhabitants does the largest city in Canada have?","","",""
"city is","273","manufacturer","Heineken","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Heineken manufacturer ?x . ?x locationCity ?uri }","In what city is the Heineken brewery?","","",""
"climb mount","384","firstAscentPerson","Mount_Everest","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Mount_Everest firstAscentPerson ?uri }","Who was the first to climb Mount Everest?","","",""
"climb mount","384","firstAscentPerson","Mount_Everest","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Mount_Everest firstAscentPerson ?uri }","Who was the first to climb Mount Everest?","","",""
"clubs in","183","ground","SoccerClub","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/SoccerClub> { ?uri <http://dbpedia.org/ontology/ground> <http://dbpedia.org/resource/Spain> } UNION { ?uri <http://dbpedia.org/property/ground> ?ground FILTER regex(?ground, ""Spain"") } }","Give me all soccer clubs in Spain.","","",""
"clubs in","183","ground","SoccerClub","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/SoccerClub> { ?uri <http://dbpedia.org/ontology/ground> <http://dbpedia.org/resource/Spain> } UNION { ?uri <http://dbpedia.org/property/ground> ?ground FILTER regex(?ground, ""Spain"") } }","Give me all soccer clubs in Spain.","","",""
"clubs in","183","ground","Spain","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/SoccerClub> { ?uri <http://dbpedia.org/ontology/ground> <http://dbpedia.org/resource/Spain> } UNION { ?uri <http://dbpedia.org/property/ground> ?ground FILTER regex(?ground, ""Spain"") } }","Give me all soccer clubs in Spain.","","",""
"clubs that","46","league","Bundesliga","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/SoccerClub> $ <http://dbpedia.org/ontology/league> <http://dbpedia.org/resource/Bundesliga> }","Show a list of soccer clubs that play in the Bundesliga.","","",""
"cocoa beans?","257","currency","Cocoa_bean","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri currency Cocoa_bean }","In which ancient empire could you pay with cocoa beans?","","",""
"cocoa beans?","257","currency","Cocoa_bean","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri currency Cocoa_bean }","In which ancient empire could you pay with cocoa beans?","","",""
"cola a","193","rdf:type","Beverage","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> ASK WHERE { Cola rdf:type Beverage }","Is Cola a beverage?","","",""
"cola a","193","type","Cola","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> ASK WHERE { Cola rdf:type Beverage }","Is Cola a beverage?","","",""
"color of","49","officialSchoolColour","University_of_Oxford","SELECT DISTINCT ?string WHERE { <http://dbpedia.org/resource/University_of_Oxford> <http://dbpedia.org/ontology/officialSchoolColour> ?string }","What is the official color of the University of Oxford?","","",""
"color of","49","officialSchoolColour","University_of_Oxford","SELECT DISTINCT ?string WHERE { <http://dbpedia.org/resource/University_of_Oxford> <http://dbpedia.org/ontology/officialSchoolColour> ?string }","What is the official color of the University of Oxford?","","",""
"columbia university?","140","almaMater","Columbia_University","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Politician> $ <http://dbpedia.org/ontology/almaMater> <http://dbpedia.org/resource/Columbia_University> }","How many politicians graduated from Columbia University?","","",
"companies have","62","numberOfEmployees","Company","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Company> { ?uri <http://dbpedia.org/ontology/numberOfEmployees> ?n } UNION { ?uri <http://dbpedia.org/property/numEmployees> ?n } FILTER ( ?n > 1000000 ) }","Which companies have more than 1 million employees?","","",""
"companies in","97","industry","Advertising","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Company> { ?uri <http://dbpedia.org/ontology/industry> <http://dbpedia.org/resource/Advertising> } UNION { ?uri <http://dbpedia.org/ontology/industry> ?industry FILTER regex(?industry, ""advertising"", ""i"") } }","Give me all companies in the advertising industry.","","",""
"companies in","54","location","Company","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Company> { ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Munich> } UNION { ?uri <http://dbpedia.org/ontology/headquarter> <http://dbpedia.org/resource/Munich> } UNION { ?uri <http://dbpedia.org/ontology/locationCity> <http://dbpedia.org/resource/Munich> } }","Give me all companies in Munich.","","",""
"companies in","97","industry","Company","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Company> { ?uri <http://dbpedia.org/ontology/industry> <http://dbpedia.org/resource/Advertising> } UNION { ?uri <http://dbpedia.org/ontology/industry> ?industry FILTER regex(?industry, ""advertising"", ""i"") } }","Give me all companies in the advertising industry.","","",""
"companies in","97","-","-","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Company> { ?uri <http://dbpedia.org/ontology/industry> <http://dbpedia.org/resource/Advertising> } UNION { ?uri <http://dbpedia.org/ontology/industry> ?industry FILTER regex(?industry, ""advertising"", ""i"") } }","Give me all companies in the advertising industry.","","",""
"companies in","54","location","Munich","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Company> { ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Munich> } UNION { ?uri <http://dbpedia.org/ontology/headquarter> <http://dbpedia.org/resource/Munich> } UNION { ?uri <http://dbpedia.org/ontology/locationCity> <http://dbpedia.org/resource/Munich> } }","Give me all companies in Munich.","","",""
"conflicts did","369","battle","T._E._Lawrence","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { T._E._Lawrence battle ?uri }","In which military conflicts did Lawrence of Arabia participate?","","",""
"count(?cave) >","6","rdf:type","Country","PREFIX  <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?cave rdf:type Cave "," location ?uri . ?uri rdf:type Country } GROUP BY ?uri HAVING ( COUNT(?cave) > 2 )","Which countries have places with more than two caves?","",""
"count(?language) >","134","officialLanguage","Country","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> "," <http://dbpedia.org/ontology/officialLanguage> ?language } GROUP BY ?uri HAVING ( COUNT(?language) > 2 )","Which countries have more than two official languages?","",""
"countries adopted","102","currency","Euro","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/Euro> } UNION { ?uri <http://dbpedia.org/property/currencyCode> ""EUR""@en } }","Which countries adopted the Euro?","","",""
"countries can","147","currency","West_African_CFA_franc","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/West_African_CFA_franc> }","In which countries can you pay using the West African CFA franc?","","",""
"countries can","147","currency","West_African_CFA_franc","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/West_African_CFA_franc> }","In which countries can you pay using the West African CFA franc?","","",""
"countries can","147","-","-","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/West_African_CFA_franc> }","In which countries can you pay using the West African CFA franc?","","",""
"countries can","147","currency","West_African_CFA_franc","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/West_African_CFA_franc> }","In which countries can you pay using the West African CFA franc?","","",""
"countries can","147","currency","West_African_CFA_franc","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/West_African_CFA_franc> }","In which countries can you pay using the West African CFA franc?","","",""
"countries does","81","country","Himalayas","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Himalayas> <http://dbpedia.org/ontology/country> ?uri }","To which countries does the Himalayan mountain system extend?","","",""
"countries have","6","rdf:type","Cave","PREFIX  <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?cave rdf:type Cave $ location ?uri . ?uri rdf:type Country } GROUP BY ?uri HAVING ( COUNT(?cave) > 2 )","Which countries have places with more than two caves?","","",""
"countries have","135","location","Cave","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> . ?cave a <http://dbpedia.org/ontology/Cave> { ?cave <http://dbpedia.org/ontology/location> ?uri } UNION { ?cave <http://dbpedia.org/ontology/location> ?loc . ?loc <http://dbpedia.org/ontology/country> ?uri } } GROUP BY ?uri HAVING ( COUNT(?cave) > 10 )","Which countries have more than ten caves?","","",""
"countries have","135","location","Country","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> . ?cave a <http://dbpedia.org/ontology/Cave> { ?cave <http://dbpedia.org/ontology/location> ?uri } UNION { ?cave <http://dbpedia.org/ontology/location> ?loc . ?loc <http://dbpedia.org/ontology/country> ?uri } } GROUP BY ?uri HAVING ( COUNT(?cave) > 10 )","Which countries have more than ten caves?","","",""
"countries iran","262","borders","Geography_of_Iran","PREFIX dbr: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT ?border WHERE { dbr:Geography_of_Iran dbp:borders ?border } LIMIT 8","With how many countries Iran has borders?","","",""
"countries that","55","country","Himalayas","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Himalayas> <http://dbpedia.org/ontology/country> ?country . ?country <http://dbpedia.org/ontology/capital> ?uri }","Give me the capitals of all countries that the Himalayas run through.","","",""
"country ?country","237","city","Sungkyunkwan_University","PREFIX  <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT DISTINCT ?country WHERE { dbr:Sungkyunkwan_University city ?city "," country ?country }","Where is Sungkyunkwan University?","",""
"country ?country","237","city","Sungkyunkwan_University","PREFIX  <http://dbpedia.org/ontology/> PREFIX dbr: <http://dbpedia.org/resource/> SELECT DISTINCT ?country WHERE { dbr:Sungkyunkwan_University city ?city "," country ?country }","Where is Sungkyunkwan University?","",""
"country denmark","11","type","Film","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type Film "," country Denmark }","Give me all Danish films.","",""
"country does","395","sourceCountry","Ganges","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Ganges sourceCountry ?uri }","In which country does the Ganges start?","","",""
"country does","271","creator","Miffy","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Miffy creator ?x . ?x nationality ?uri }","Which country does the creator of Miffy come from?","","",""
"country does","205","sourceCountry","Nile","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { Nile sourceCountry ?uri }","In which country does the Nile start?","","",""
"country germany","17","rdf:type","Monarch","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type Monarch "," spouse ?spouse { ?spouse birthPlace Germany } UNION { ?spouse birthPlace ?p . ?p country Germany } }","Which monarchs were married to a German?","",""
"country has","110","officialLanguages","Country","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Country> . ?uri <http://dbpedia.org/property/officialLanguages> ?language . } ORDER BY DESC(COUNT(?language)) OFFSET 0 LIMIT 1","Which country has the most official languages?","","",""
"country in","188","-","-","PREFIX  <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type Country $ areaTotal ?n } ORDER BY DESC(?n) OFFSET 0 LIMIT 1","What is the largest country in the world?","","",
"country is","354","type"," Country","PREFIX  <http://dbpedia.org/ontology/> PREFIX  <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { Mount_Everest locatedInArea ?uri . ?uri rdf:type Country }","What country is Mount Everest in?","","",""
