class,ruletype,linguistic pattern,patterntype,subject,predicate,object,condAB,condBA,supA,supB,supAB,AllConf,Coherence,Cosine,IR,Kulczynski,MaxConf,string,order of arguments
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a book,twogram,,http://dbpedia.org/property/releaseDate,,1,0.007649158592555,15,1961,15,0.007649158592555,0.007591093117409,0.087459468284199,0.992350841407445,0.503824579296277,1,"{ dbo:Book in c_e and 'a book' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a novel,twogram,,http://dbpedia.org/property/releaseDate,,1,0.029576746557879,58,1961,58,0.029576746557879,0.028727092620109,0.171978913119832,0.970423253442121,0.514788373278939,1,"{ dbo:Book in c_e and 'a novel' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,and published,twogram,,http://dbpedia.org/property/releaseDate,,1,0.007139214686385,14,1961,14,0.007139214686385,0.007088607594937,0.084493873661849,0.992860785313616,0.503569607343192,1,"{ dbo:Book in c_e and 'and published' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,Award for,twogram,,http://dbpedia.org/property/releaseDate,,1,0.002549719530852,5,1961,5,0.002549719530852,0.002543234994914,0.050494747557064,0.997450280469148,0.501274859765426,1,"{ dbo:Book in c_e and 'Award for' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,book published,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003569607343192,7,1961,7,0.003569607343192,0.003556910569106,0.059746191035013,0.996430392656808,0.501784803671596,1,"{ dbo:Book in c_e and 'book published' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,short story,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003059663437022,6,1961,6,0.003059663437022,0.003050330452466,0.055314224545066,0.996940336562978,0.501529831718511,1,"{ dbo:Book in c_e and 'short story' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,form in,twogram,,http://dbpedia.org/property/releaseDate,,1,0.002549719530852,5,1961,5,0.002549719530852,0.002543234994914,0.050494747557064,0.997450280469148,0.501274859765426,1,"{ dbo:Book in c_e and 'form in' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,was released,twogram,,http://dbpedia.org/property/releaseDate,,1,0.017338092809791,34,1961,34,0.017338092809791,0.017042606516291,0.131674191889645,0.982661907190209,0.508669046404895,1,"{ dbo:Book in c_e and 'was released' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,American writer,twogram,,http://dbpedia.org/property/releaseDate,,1,0.004079551249363,8,1961,8,0.004079551249363,0.004062976130015,0.063871364862218,0.995920448750637,0.502039775624681,1,"{ dbo:Book in c_e and 'American writer' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,and released,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003059663437022,6,1961,6,0.003059663437022,0.003050330452466,0.055314224545066,0.996940336562978,0.501529831718511,1,"{ dbo:Book in c_e and 'and released' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,novel published,twogram,,http://dbpedia.org/property/releaseDate,,1,0.002549719530852,5,1961,5,0.002549719530852,0.002543234994914,0.050494747557064,0.997450280469148,0.501274859765426,1,"{ dbo:Book in c_e and 'novel published' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,was written,twogram,,http://dbpedia.org/property/releaseDate,,1,0.007139214686385,14,1961,14,0.007139214686385,0.007088607594937,0.084493873661849,0.992860785313616,0.503569607343192,1,"{ dbo:Book in c_e and 'was written' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,in December,twogram,,http://dbpedia.org/property/releaseDate,,1,0.004589495155533,9,1961,9,0.004589495155533,0.004568527918782,0.067745812826572,0.995410504844467,0.502294747577766,1,"{ dbo:Book in c_e and 'in December' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,was published,twogram,,http://dbpedia.org/property/releaseDate,,1,0.038245792962774,75,1961,75,0.038245792962774,0.036836935166994,0.195565316359456,0.961754207037226,0.519122896481387,1,"{ dbo:Book in c_e and 'was published' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,in March,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003059663437022,6,1961,6,0.003059663437022,0.003050330452466,0.055314224545066,0.996940336562978,0.501529831718511,1,"{ dbo:Book in c_e and 'in March' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,nominated for,twogram,,http://dbpedia.org/property/releaseDate,,1,0.002549719530852,5,1961,5,0.002549719530852,0.002543234994914,0.050494747557064,0.997450280469148,0.501274859765426,1,"{ dbo:Book in c_e and 'nominated for' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,by Scottish,twogram,,http://dbpedia.org/property/releaseDate,,1,0.002549719530852,5,1961,5,0.002549719530852,0.002543234994914,0.050494747557064,0.997450280469148,0.501274859765426,1,"{ dbo:Book in c_e and 'by Scottish' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,Books in,twogram,,http://dbpedia.org/property/releaseDate,,1,0.01529831718511,30,1961,30,0.01529831718511,0.015067805123054,0.123686366205454,0.98470168281489,0.507649158592555,1,"{ dbo:Book in c_e and 'Books in' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,book by,twogram,,http://dbpedia.org/property/releaseDate,,1,0.008159102498725,16,1961,16,0.008159102498725,0.008093070308548,0.090327750435429,0.991840897501275,0.504079551249363,1,"{ dbo:Book in c_e and 'book by' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,fantasy novel,twogram,,http://dbpedia.org/property/releaseDate,,1,0.004589495155533,9,1961,9,0.004589495155533,0.004568527918782,0.067745812826572,0.995410504844467,0.502294747577766,1,"{ dbo:Book in c_e and 'fantasy novel' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,by Doubleday,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003059663437022,6,1961,6,0.003059663437022,0.003050330452466,0.055314224545066,0.996940336562978,0.501529831718511,1,"{ dbo:Book in c_e and 'by Doubleday' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a historical,twogram,,http://dbpedia.org/property/releaseDate,,1,0.002549719530852,5,1961,5,0.002549719530852,0.002543234994914,0.050494747557064,0.997450280469148,0.501274859765426,1,"{ dbo:Book in c_e and 'a historical' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a science,twogram,,http://dbpedia.org/property/releaseDate,,1,0.005609382967874,11,1961,11,0.005609382967874,0.005578093306288,0.074895814087795,0.994390617032127,0.502804691483937,1,"{ dbo:Book in c_e and 'a science' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,originally published,twogram,,http://dbpedia.org/property/releaseDate,,1,0.006629270780214,13,1961,13,0.006629270780214,0.006585612968592,0.081420333948064,0.993370729219786,0.503314635390107,1,"{ dbo:Book in c_e and 'originally published' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,Doubleday in,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003059663437022,6,1961,6,0.003059663437022,0.003050330452466,0.055314224545066,0.996940336562978,0.501529831718511,1,"{ dbo:Book in c_e and 'Doubleday in' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,won the,twogram,,http://dbpedia.org/property/releaseDate,,1,0.006119326874044,12,1961,12,0.006119326874044,0.006082108464268,0.078226126543782,0.993880673125956,0.503059663437022,1,"{ dbo:Book in c_e and 'won the' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,fiction novel,twogram,,http://dbpedia.org/property/releaseDate,,1,0.006119326874044,12,1961,12,0.006119326874044,0.006082108464268,0.078226126543782,0.993880673125956,0.503059663437022,1,"{ dbo:Book in c_e and 'fiction novel' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,published in,twogram,,http://dbpedia.org/property/releaseDate,,1,0.146863844977053,288,1961,288,0.146863844977053,0.128056914184082,0.383228189173308,0.853136155022947,0.573431922488526,1,"{ dbo:Book in c_e and 'published in' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,British writer,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003059663437022,6,1961,6,0.003059663437022,0.003050330452466,0.055314224545066,0.996940336562978,0.501529831718511,1,"{ dbo:Book in c_e and 'British writer' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,in November,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003569607343192,7,1961,7,0.003569607343192,0.003556910569106,0.059746191035013,0.996430392656808,0.501784803671596,1,"{ dbo:Book in c_e and 'in November' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l, first,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003059663437022,6,1961,6,0.003059663437022,0.003050330452466,0.055314224545066,0.996940336562978,0.501529831718511,1,"{ dbo:Book in c_e and ' first' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,on November,twogram,,http://dbpedia.org/property/releaseDate,,1,0.002549719530852,5,1961,5,0.002549719530852,0.002543234994914,0.050494747557064,0.997450280469148,0.501274859765426,1,"{ dbo:Book in c_e and 'on November' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,was originally,twogram,,http://dbpedia.org/property/releaseDate,,1,0.004079551249363,8,1961,8,0.004079551249363,0.004062976130015,0.063871364862218,0.995920448750637,0.502039775624681,1,"{ dbo:Book in c_e and 'was originally' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,released in,twogram,,http://dbpedia.org/property/releaseDate,,1,0.014788373278939,29,1961,29,0.014788373278939,0.014572864321608,0.121607455688125,0.985211626721061,0.50739418663947,1,"{ dbo:Book in c_e and 'released in' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a fantasy,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003569607343192,7,1961,7,0.003569607343192,0.003556910569106,0.059746191035013,0.996430392656808,0.501784803671596,1,"{ dbo:Book in c_e and 'a fantasy' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,first published,twogram,,http://dbpedia.org/property/releaseDate,,1,0.084650688424273,166,1961,166,0.084650688424273,0.078044193700047,0.290947913593264,0.915349311575727,0.542325344212137,1,"{ dbo:Book in c_e and 'first published' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,Tor Books,twogram,,http://dbpedia.org/property/releaseDate,,1,0.004589495155533,9,1961,9,0.004589495155533,0.004568527918782,0.067745812826572,0.995410504844467,0.502294747577766,1,"{ dbo:Book in c_e and 'Tor Books' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l, published,twogram,,http://dbpedia.org/property/releaseDate,,1,0.004589495155533,9,1961,9,0.004589495155533,0.004568527918782,0.067745812826572,0.995410504844467,0.502294747577766,1,"{ dbo:Book in c_e and ' published' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,Press in,twogram,,http://dbpedia.org/property/releaseDate,,1,0.008159102498725,16,1961,16,0.008159102498725,0.008093070308548,0.090327750435429,0.991840897501275,0.504079551249363,1,"{ dbo:Book in c_e and 'Press in' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,Published in,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003569607343192,7,1961,7,0.003569607343192,0.003556910569106,0.059746191035013,0.996430392656808,0.501784803671596,1,"{ dbo:Book in c_e and 'Published in' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a collection,twogram,,http://dbpedia.org/property/releaseDate,,1,0.004079551249363,8,1961,8,0.004079551249363,0.004062976130015,0.063871364862218,0.995920448750637,0.502039775624681,1,"{ dbo:Book in c_e and 'a collection' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,novel written,twogram,,http://dbpedia.org/property/releaseDate,,1,0.009178990311066,18,1961,18,0.009178990311066,0.009095502779181,0.095807047293327,0.990821009688934,0.504589495155533,1,"{ dbo:Book in c_e and 'novel written' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,British author,twogram,,http://dbpedia.org/property/releaseDate,,1,0.004079551249363,8,1961,8,0.004079551249363,0.004062976130015,0.063871364862218,0.995920448750637,0.502039775624681,1,"{ dbo:Book in c_e and 'British author' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,young adult,twogram,,http://dbpedia.org/property/releaseDate,,1,0.002549719530852,5,1961,5,0.002549719530852,0.002543234994914,0.050494747557064,0.997450280469148,0.501274859765426,1,"{ dbo:Book in c_e and 'young adult' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,trade paperback,twogram,,http://dbpedia.org/property/releaseDate,,1,0.002549719530852,5,1961,5,0.002549719530852,0.002543234994914,0.050494747557064,0.997450280469148,0.501274859765426,1,"{ dbo:Book in c_e and 'trade paperback' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a short,twogram,,http://dbpedia.org/property/releaseDate,,1,0.002549719530852,5,1961,5,0.002549719530852,0.002543234994914,0.050494747557064,0.997450280469148,0.501274859765426,1,"{ dbo:Book in c_e and 'a short' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,and first,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003059663437022,6,1961,6,0.003059663437022,0.003050330452466,0.055314224545066,0.996940336562978,0.501529831718511,1,"{ dbo:Book in c_e and 'and first' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,adult novel,twogram,,http://dbpedia.org/property/releaseDate,,1,0.002549719530852,5,1961,5,0.002549719530852,0.002543234994914,0.050494747557064,0.997450280469148,0.501274859765426,1,"{ dbo:Book in c_e and 'adult novel' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a children's,twogram,,http://dbpedia.org/property/releaseDate,,1,0.004079551249363,8,1961,8,0.004079551249363,0.004062976130015,0.063871364862218,0.995920448750637,0.502039775624681,1,"{ dbo:Book in c_e and 'a children's' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,Ace Books,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003059663437022,6,1961,6,0.003059663437022,0.003050330452466,0.055314224545066,0.996940336562978,0.501529831718511,1,"{ dbo:Book in c_e and 'Ace Books' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,the United,twogram,,http://dbpedia.org/property/releaseDate,,1,0.005609382967874,11,1961,11,0.005609382967874,0.005578093306288,0.074895814087795,0.994390617032127,0.502804691483937,1,"{ dbo:Book in c_e and 'the United' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,the UK,twogram,,http://dbpedia.org/property/releaseDate,,1,0.002549719530852,5,1961,5,0.002549719530852,0.002543234994914,0.050494747557064,0.997450280469148,0.501274859765426,1,"{ dbo:Book in c_e and 'the UK' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,in hardcover,twogram,,http://dbpedia.org/property/releaseDate,,1,0.009178990311066,18,1961,18,0.009178990311066,0.009095502779181,0.095807047293327,0.990821009688934,0.504589495155533,1,"{ dbo:Book in c_e and 'in hardcover' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,in April,twogram,,http://dbpedia.org/property/releaseDate,,1,0.003059663437022,6,1961,6,0.003059663437022,0.003050330452466,0.055314224545066,0.996940336562978,0.501529831718511,1,"{ dbo:Book in c_e and 'in April' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,first published in the United,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.003569607343192,7,1961,7,0.003569607343192,0.003556910569106,0.059746191035013,0.996430392656808,0.501784803671596,1,"{ dbo:Book in c_e and 'first published in the United' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,was first published in paperback,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.010198878123406,20,1961,20,0.010198878123406,0.010095911155982,0.100989495114128,0.989801121876594,0.505099439061703,1,"{ dbo:Book in c_e and 'was first published in paperback' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,is a novel by American,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.004079551249363,8,1961,8,0.004079551249363,0.004062976130015,0.063871364862218,0.995920448750637,0.502039775624681,1,"{ dbo:Book in c_e and 'is a novel by American' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,was first published in the,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.002549719530852,5,1961,5,0.002549719530852,0.002543234994914,0.050494747557064,0.997450280469148,0.501274859765426,1,"{ dbo:Book in c_e and 'was first published in the' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,was first published in hardcover,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.008159102498725,16,1961,16,0.008159102498725,0.008093070308548,0.090327750435429,0.991840897501275,0.504079551249363,1,"{ dbo:Book in c_e and 'was first published in hardcover' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,is a novel written by,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.004079551249363,8,1961,8,0.004079551249363,0.004062976130015,0.063871364862218,0.995920448750637,0.502039775624681,1,"{ dbo:Book in c_e and 'is a novel written by' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,published in the United Kingdom,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.004079551249363,8,1961,8,0.004079551249363,0.004062976130015,0.063871364862218,0.995920448750637,0.502039775624681,1,"{ dbo:Book in c_e and 'published in the United Kingdom' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,first published in hardcover by,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.006629270780214,13,1961,13,0.006629270780214,0.006585612968592,0.081420333948064,0.993370729219786,0.503314635390107,1,"{ dbo:Book in c_e and 'first published in hardcover by' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,is a science fiction novel,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.005099439061703,10,1961,10,0.005099439061703,0.005073566717402,0.071410356823805,0.994900560938297,0.502549719530852,1,"{ dbo:Book in c_e and 'is a science fiction novel' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,paperback by Tor Books in,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.003569607343192,7,1961,7,0.003569607343192,0.003556910569106,0.059746191035013,0.996430392656808,0.501784803671596,1,"{ dbo:Book in c_e and 'paperback by Tor Books in' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,a science fiction novel by,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.004589495155533,9,1961,9,0.004589495155533,0.004568527918782,0.067745812826572,0.995410504844467,0.502294747577766,1,"{ dbo:Book in c_e and 'a science fiction novel by' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,first published in paperback by,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.009688934217236,19,1961,19,0.009688934217236,0.00959595959596,0.098432383986349,0.990311065782764,0.504844467108618,1,"{ dbo:Book in c_e and 'first published in paperback by' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l, is a novel by,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.004589495155533,9,1961,9,0.004589495155533,0.004568527918782,0.067745812826572,0.995410504844467,0.502294747577766,1,"{ dbo:Book in c_e and ' is a novel by' in l_e(c,p,os) } => { exists o : (e, dbp:releaseDate, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,science fiction novel by American,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.003569607343192,7,1961,7,0.003569607343192,0.003556910569106,0.059746191035013,0.996430392656808,0.501784803671596,1,"{ dbo:Book in c_e and 'science fiction novel by American' in l_e(c,p,os) } => { exists o : (e, dbp:releaseDate, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,fiction novel by American writer,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.003059663437022,6,1961,6,0.003059663437022,0.003050330452466,0.055314224545066,0.996940336562978,0.501529831718511,1,"{ dbo:Book in c_e and 'fiction novel by American writer' in l_e(c,p,os) } => { exists o : (e, dbp:releaseDate, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,novel by the British writer,fivegram,,http://dbpedia.org/property/releaseDate,,1,0.003059663437022,6,1961,6,0.003059663437022,0.003050330452466,0.055314224545066,0.996940336562978,0.501529831718511,1,"{ dbo:Book in c_e and 'novel by the British writer' in l_e(c,p,os) } => { exists o : (e, dbp:releaseDate, o) in G }",os
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,paperback by Tor Books,fourgram,,http://dbpedia.org/property/releaseDate,,1,0.003569607343192,7,1961,7,0.003569607343192,0.003556910569106,0.059746191035013,0.996430392656808,0.501784803671596,1,"{ dbo:Book in c_e and 'paperback by Tor Books' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,in the United Kingdom,fourgram,,http://dbpedia.org/property/releaseDate,,1,0.005099439061703,10,1961,10,0.005099439061703,0.005073566717402,0.071410356823805,0.994900560938297,0.502549719530852,1,"{ dbo:Book in c_e and 'in the United Kingdom' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,was first published by,fourgram,,http://dbpedia.org/property/releaseDate,,1,0.007139214686385,14,1961,14,0.007139214686385,0.007088607594937,0.084493873661849,0.992860785313616,0.503569607343192,1,"{ dbo:Book in c_e and 'was first published by' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,is a novel written,fourgram,,http://dbpedia.org/property/releaseDate,,1,0.005099439061703,10,1961,10,0.005099439061703,0.005073566717402,0.071410356823805,0.994900560938297,0.502549719530852,1,"{ dbo:Book in c_e and 'is a novel written' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l,is a collection of,fourgram,,http://dbpedia.org/property/releaseDate,,1,0.004079551249363,8,1961,8,0.004079551249363,0.004062976130015,0.063871364862218,0.995920448750637,0.502039775624681,1,"{ dbo:Book in c_e and 'is a collection of' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
http://dbpedia.org/ontology/Book,predict_p_for_s_given_localized_l, first published in,fourgram,,http://dbpedia.org/property/releaseDate,,1,0.003059663437022,6,1961,6,0.003059663437022,0.003050330452466,0.055314224545066,0.996940336562978,0.501529831718511,1,"{ dbo:Book in c_e and ' first published in' in l_e(c,p,so) } => { exists o : (e, dbp:releaseDate, o) in G }",so
